CustomerID,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment
17509,79,8,6115.139999999997,3,5,5,355,Potential Loyalists
17510,46,1,308.47999999999996,4,2,2,422,Promising
17511,24,31,90927.49999999994,5,5,5,555,Champions
17512,50,10,2924.9900000000007,4,5,5,455,Champions
17513,94,1,513.2,2,2,3,223,Hibernating
17514,150,1,208.64999999999995,2,2,1,221,Lost
17515,53,4,632.7199999999999,4,4,3,443,Loyal Customers
17516,37,5,762.8799999999998,4,4,3,443,Loyal Customers
17517,330,1,153.94,1,2,1,121,Lost
17519,39,6,1844.0200000000002,4,5,4,454,Champions
17520,75,1,546.8099999999998,3,2,3,323,Needs Attention
17521,51,3,723.2099999999998,4,4,3,443,Loyal Customers
17522,23,5,1005.19,5,4,4,544,Champions
17523,33,4,652.7400000000004,5,4,3,543,Loyal Customers
17524,383,1,145.0,1,2,1,121,Lost
17525,381,1,422.70000000000005,1,2,2,122,Lost
17526,26,4,1195.8999999999999,5,4,4,544,Champions
17527,75,4,939.3700000000003,3,4,3,343,Potential Loyalists
17528,23,8,3618.4200000000005,5,5,5,555,Champions
17530,23,10,2385.0,5,5,5,555,Champions
17531,212,1,296.7,1,2,2,122,Lost
17534,75,1,223.35999999999999,3,2,1,321,Needs Attention
17535,302,1,164.39999999999998,1,2,1,121,Lost
17536,199,1,76.5,2,2,1,221,Lost
17537,51,2,897.6200000000002,4,3,3,433,Loyal Customers
17538,47,1,98.42,4,2,1,421,Promising
17540,46,2,578.9,4,3,3,433,Loyal Customers
17542,291,1,170.75,1,2,1,121,Lost
17545,65,3,628.1699999999997,3,4,3,343,Potential Loyalists
17548,255,1,103.3,1,2,1,121,Lost
17549,45,2,148.86,4,3,1,431,Loyal Customers
17550,219,3,267.15999999999985,1,4,2,142,At Risk
17551,381,1,296.63999999999993,1,2,2,122,Lost
17552,82,4,930.41,3,4,3,343,Potential Loyalists
17553,151,1,1487.6,2,2,4,224,Hibernating
17554,23,5,1952.45,5,4,4,544,Champions
17555,41,2,478.2200000000001,4,3,2,432,Loyal Customers
17556,227,1,157.9,1,2,1,121,Lost
17557,36,3,527.4200000000001,5,4,3,543,Loyal Customers
17560,116,4,854.9499999999999,2,4,3,243,At Risk
17561,41,1,162.94,4,2,1,421,Promising
17562,36,7,1122.3799999999997,5,5,4,554,Champions
17564,46,3,454.0099999999999,4,4,2,442,Loyal Customers
17566,30,2,896.1699999999998,5,3,3,533,Loyal Customers
17567,29,8,4331.48,5,5,5,555,Champions
17569,354,1,344.13999999999993,1,2,2,122,Lost
17571,72,4,1490.560000000002,3,4,4,344,Potential Loyalists
17572,93,4,209.05,3,4,1,341,Lost
17573,51,3,380.6,4,4,2,442,Loyal Customers
17574,264,1,185.65,1,2,1,121,Lost
17576,30,19,3607.729999999999,5,5,5,555,Champions
17578,240,1,143.46,1,2,1,121,Lost
17579,26,3,448.90000000000003,5,4,2,542,Loyal Customers
17580,274,3,215.7199999999999,1,4,1,141,At Risk
17581,22,25,11045.04,5,5,5,555,Champions
17582,258,1,175.26999999999995,1,2,1,121,Lost
17584,29,2,1242.2999999999997,5,3,4,534,Loyal Customers
17585,131,4,1093.08,2,4,4,244,At Risk
17588,122,3,1240.2000000000003,2,4,4,244,At Risk
17589,82,4,2390.0200000000004,3,4,5,345,Potential Loyalists
17590,24,3,1474.54,5,4,4,544,Champions
17591,95,7,2225.969999999999,2,5,5,255,At Risk
17593,25,5,3857.98,5,4,5,545,Champions
17594,107,2,993.1799999999996,2,3,4,234,Cant Lose Them
17595,34,2,388.78999999999996,5,3,2,532,Loyal Customers
17596,45,7,2824.629999999999,4,5,5,455,Champions
17597,235,1,2044.37,1,2,4,124,Hibernating
17600,39,1,161.67000000000002,4,2,1,421,Promising
17601,261,1,116.01,1,2,1,121,Lost
17602,24,6,5072.969999999996,5,5,5,555,Champions
17603,100,1,394.71999999999997,2,2,2,222,Lost
17604,239,2,302.6099999999999,1,3,2,132,Cant Lose Them
17608,55,2,193.41999999999996,3,3,1,331,Lost
17609,62,5,1108.9199999999998,3,4,4,344,Potential Loyalists
17611,29,15,3942.639999999995,5,5,5,555,Champions
17612,75,6,2048.45,3,5,4,354,Potential Loyalists
17613,44,14,4521.7,4,5,5,455,Champions
17614,79,1,390.06999999999994,3,2,2,322,Needs Attention
17615,152,3,329.6,2,4,2,242,At Risk
17616,195,3,571.1999999999999,2,4,3,243,At Risk
17618,27,3,958.8299999999998,5,4,4,544,Champions
17619,334,1,218.52,1,2,1,121,Lost
17620,81,1,81.44,3,2,1,321,Needs Attention
17621,43,3,1379.9,4,4,4,444,Champions
17623,54,1,527.05,4,2,3,423,Promising
17624,36,2,843.4800000000001,5,3,3,533,Loyal Customers
17625,40,4,2015.3500000000006,4,4,4,444,Champions
17628,103,1,75.75000000000001,2,2,1,221,Lost
17629,27,8,1814.1200000000006,5,5,4,554,Champions
17630,191,2,503.59999999999985,2,3,3,233,Cant Lose Them
17631,23,3,499.17,5,4,3,543,Loyal Customers
17633,53,4,1305.04,4,4,4,444,Champions
17634,58,9,2355.6700000000037,3,5,5,355,Potential Loyalists
17636,41,1,285.56000000000006,4,2,2,422,Promising
17637,53,2,547.06,4,3,3,433,Loyal Customers
17639,298,1,101.75,1,2,1,121,Lost
17640,108,1,621.6600000000001,2,2,3,223,Hibernating
17642,141,2,712.2899999999997,2,3,3,233,Cant Lose Them
17643,395,1,101.55000000000001,1,2,1,121,Lost
17644,23,11,2867.7999999999997,5,5,5,555,Champions
17646,241,3,988.5899999999999,1,4,4,144,At Risk
17647,87,1,133.06,3,2,1,321,Needs Attention
17648,82,4,1797.5000000000002,3,4,4,344,Potential Loyalists
17649,160,1,868.49,2,2,3,223,Hibernating
17650,43,1,166.07999999999998,4,2,1,421,Promising
17651,33,10,3945.000000000002,5,5,5,555,Champions
17652,47,12,4847.92,4,5,5,455,Champions
17653,58,4,1207.5600000000002,3,4,4,344,Potential Loyalists
17654,299,1,117.55000000000001,1,2,1,121,Lost
17655,32,7,2638.9400000000014,5,5,5,555,Champions
17656,95,5,1674.6900000000003,2,4,4,244,At Risk
17658,47,2,518.86,4,3,3,433,Loyal Customers
17659,39,12,2999.4600000000014,4,5,5,455,Champions
17660,163,1,196.0,2,2,1,221,Lost
17663,47,7,1802.91,4,5,4,454,Champions
17664,40,2,604.6400000000001,4,3,3,433,Loyal Customers
17666,25,2,728.1599999999999,5,3,3,533,Loyal Customers
17667,88,5,2039.9100000000005,3,4,4,344,Potential Loyalists
17668,23,2,347.75,5,3,2,532,Loyal Customers
17669,64,7,3406.7200000000003,3,5,5,355,Potential Loyalists
17670,249,1,205.70000000000002,1,2,1,121,Lost
17671,37,4,1572.7099999999998,4,4,4,444,Champions
17672,72,2,3178.1699999999983,3,3,5,335,Potential Loyalists
17673,23,6,1622.5199999999995,5,5,4,554,Champions
17674,96,2,551.0400000000001,2,3,3,233,Cant Lose Them
17675,23,31,20286.479999999967,5,5,5,555,Champions
17676,26,6,1387.6799999999998,5,5,4,554,Champions
17677,23,30,16108.930000000008,5,5,5,555,Champions
17678,285,1,282.51,1,2,2,122,Lost
17679,74,2,1992.1100000000001,3,3,4,334,Potential Loyalists
17680,45,1,184.4,4,2,1,421,Promising
17682,32,6,2474.33,5,5,5,555,Champions
17684,65,1,239.41,3,2,1,321,Needs Attention
17685,38,7,3191.5299999999993,4,5,5,455,Champions
17686,29,7,5660.260000000009,5,5,5,555,Champions
17690,52,15,4749.499999999997,4,5,5,455,Champions
17691,380,2,290.40000000000003,1,3,2,132,Cant Lose Them
17692,149,4,695.9399999999999,2,4,3,243,At Risk
17693,159,1,200.47,2,2,1,221,Lost
17694,163,1,251.92000000000007,2,2,2,222,Lost
17695,153,2,765.3400000000003,2,3,3,233,Cant Lose Them
17696,60,8,2235.9100000000008,3,5,5,355,Potential Loyalists
17697,258,1,299.3500000000001,1,2,2,122,Lost
17698,282,1,154.95,1,2,1,121,Lost
17700,38,4,2529.6000000000004,4,4,5,445,Champions
17701,274,1,417.95,1,2,2,122,Lost
17702,52,4,1824.37,4,4,4,444,Champions
17703,57,3,798.74,3,4,3,343,Potential Loyalists
17704,190,2,885.19,2,3,3,233,Cant Lose Them
17705,25,9,1823.5199999999995,5,5,4,554,Champions
17706,26,17,10452.659999999996,5,5,5,555,Champions
17707,207,2,152.4,1,3,1,131,Cant Lose Them
17708,209,2,267.08,1,3,2,132,Cant Lose Them
17709,191,1,137.45,2,2,1,221,Lost
17711,32,2,385.09999999999997,5,3,2,532,Loyal Customers
17712,66,1,522.91,3,2,3,323,Needs Attention
17714,342,1,138.0,1,2,1,121,Lost
17715,222,1,326.4,1,2,2,122,Lost
17716,44,11,5630.490000000001,4,5,5,455,Champions
17718,254,1,139.35,1,2,1,121,Lost
17719,59,15,5396.039999999999,3,5,5,355,Potential Loyalists
17720,48,4,1195.9400000000005,4,4,4,444,Champions
17722,118,4,2404.24,2,4,5,245,At Risk
17723,149,6,3276.4000000000005,2,5,5,255,At Risk
17724,93,3,1032.9999999999998,3,4,4,344,Potential Loyalists
17725,38,11,3269.88,4,5,5,455,Champions
17727,37,1,1060.25,4,2,4,424,Promising
17728,25,3,2876.010000000001,5,4,5,545,Champions
17730,25,13,5047.799999999998,5,5,5,555,Champions
17731,101,4,1240.11,2,4,4,244,At Risk
17732,394,1,303.96999999999997,1,2,2,122,Lost
17733,60,2,692.19,3,3,3,333,Potential Loyalists
17734,75,3,700.63,3,4,3,343,Potential Loyalists
17735,24,19,13086.620000000012,5,5,5,555,Champions
17736,31,3,377.44000000000005,5,4,2,542,Loyal Customers
17737,31,2,168.24,5,3,1,531,Loyal Customers
17738,41,4,1879.05,4,4,4,444,Champions
17739,33,7,2791.35,5,5,5,555,Champions
17742,135,2,355.11,2,3,2,232,Cant Lose Them
17744,25,6,2276.7999999999997,5,5,5,555,Champions
17746,262,1,110.25000000000001,1,2,1,121,Lost
17747,134,1,71.4,2,2,1,221,Lost
17749,200,2,674.5200000000001,2,3,3,233,Cant Lose Them
17750,27,9,1715.7399999999986,5,5,4,554,Champions
17752,381,1,80.64,1,2,1,121,Lost
17754,22,5,1772.2599999999989,5,4,4,544,Champions
17757,23,30,5584.48999999999,5,5,5,555,Champions
17758,41,8,3444.8199999999997,4,5,5,455,Champions
17759,39,3,834.9899999999999,4,4,3,443,Loyal Customers
17760,43,2,287.59,4,3,2,432,Loyal Customers
17761,54,1,712.7800000000001,4,2,3,423,Promising
17763,285,1,15.0,1,2,1,121,Lost
17764,72,2,818.82,3,3,3,333,Potential Loyalists
17765,180,3,371.8799999999998,2,4,2,242,At Risk
17767,37,1,271.2,4,2,2,422,Promising
17768,30,3,2273.179999999999,5,4,5,545,Champions
17769,34,10,3987.8999999999983,5,5,5,555,Champions
17770,220,5,1143.2699999999998,1,4,4,144,At Risk
17771,78,2,245.81,3,3,1,331,Lost
17772,32,2,182.76999999999992,5,3,1,531,Loyal Customers
17774,118,4,1225.4100000000017,2,4,4,244,At Risk
17775,276,1,56.4,1,2,1,121,Lost
17777,46,3,665.86,4,4,3,443,Loyal Customers
17779,43,3,658.57,4,4,3,443,Loyal Customers
17781,181,2,188.01999999999998,2,3,1,231,Cant Lose Them
17783,94,2,275.48000000000013,2,3,2,232,Cant Lose Them
17785,75,1,131.94000000000003,3,2,1,321,Needs Attention
17786,107,2,275.78999999999985,2,3,2,232,Cant Lose Them
17787,174,4,1865.1899999999994,2,4,4,244,At Risk
17788,95,2,1117.9,2,3,4,234,Cant Lose Them
17789,303,1,225.9,1,2,1,121,Lost
17790,48,14,1965.5500000000006,4,5,4,454,Champions
17791,51,1,106.1,4,2,1,421,Promising
17793,47,1,323.04,4,2,2,422,Promising
17795,201,2,350.39,2,3,2,232,Cant Lose Them
17796,62,4,638.4999999999999,3,4,3,343,Potential Loyalists
17797,44,3,756.6400000000003,4,4,3,443,Loyal Customers
17799,44,10,3001.93,4,5,5,455,Champions
17800,59,9,1199.0100000000002,3,5,4,354,Potential Loyalists
17802,104,3,1285.04,2,4,4,244,At Risk
17805,95,1,512.31,2,2,3,223,Hibernating
17806,33,1,539.5600000000001,5,2,3,523,Promising
17809,38,12,5162.91,4,5,5,455,Champions
17811,26,39,7813.0299999999925,5,5,5,555,Champions
17812,34,4,732.1600000000004,5,4,3,543,Loyal Customers
17813,36,5,1768.780000000002,5,4,4,544,Champions
17816,58,4,36.56,3,4,1,341,Lost
17817,26,3,387.68,5,4,2,542,Loyal Customers
17819,93,7,3704.8699999999994,3,5,5,355,Potential Loyalists
17824,73,1,298.4,3,2,2,322,Needs Attention
17827,27,5,1990.4200000000005,5,4,4,544,Champions
17828,44,4,1820.0900000000004,4,4,4,444,Champions
17829,320,1,864.04,1,2,3,123,Hibernating
17830,23,3,398.69999999999993,5,4,2,542,Loyal Customers
17831,55,1,35.400000000000006,3,2,1,321,Needs Attention
17832,71,1,145.23000000000002,3,2,1,321,Needs Attention
17835,24,3,345.96,5,4,2,542,Loyal Customers
17836,69,1,110.20999999999998,3,2,1,321,Needs Attention
17837,64,8,1592.6000000000015,3,5,4,354,Potential Loyalists
17838,48,5,2629.299999999999,4,4,5,445,Champions
17839,64,1,338.8,3,2,2,322,Needs Attention
17841,23,123,40365.36000000002,5,5,5,555,Champions
17843,325,1,205.48,1,2,1,121,Lost
17844,128,1,51.56,2,2,1,221,Lost
17846,107,1,2033.1,2,2,4,224,Hibernating
17848,103,9,901.2000000000002,2,5,3,253,At Risk
17849,240,4,605.8,1,4,3,143,At Risk
17850,394,34,5391.210000000008,1,5,5,155,At Risk
17852,33,2,114.34,5,3,1,531,Loyal Customers
17854,207,2,311.26,1,3,2,132,Cant Lose Them
17855,394,1,208.97000000000003,1,2,1,121,Lost
17856,23,4,1418.0300000000002,5,4,4,544,Champions
17857,26,23,26879.039999999994,5,5,5,555,Champions
17858,27,12,5149.059999999996,5,5,5,555,Champions
17859,326,1,146.96000000000004,1,2,1,121,Lost
17860,390,1,252.8,1,2,2,122,Lost
17861,25,8,2095.7599999999998,5,5,5,555,Champions
17862,345,1,330.9,1,2,2,122,Lost
17863,81,6,3139.8400000000006,3,5,5,355,Potential Loyalists
17864,34,3,597.5000000000001,5,4,3,543,Loyal Customers
17865,52,20,10406.920000000004,4,5,5,455,Champions
17866,164,1,329.65000000000003,2,2,2,222,Lost
17867,52,6,1197.1000000000004,4,5,4,454,Champions
17869,129,5,428.1799999999999,2,4,2,242,At Risk
17870,24,12,1884.41,5,5,4,554,Champions
17871,226,1,155.9,1,2,1,121,Lost
17873,102,5,1797.9600000000005,2,4,4,244,At Risk
17874,207,6,683.46,1,5,3,153,At Risk
17877,192,1,237.60999999999999,2,2,1,221,Lost
17878,65,1,379.45,3,2,2,322,Needs Attention
17879,195,1,178.51999999999998,2,2,1,221,Lost
17880,386,1,458.92,1,2,2,122,Lost
17881,326,1,133.35,1,2,1,121,Lost
17883,25,4,671.7700000000001,5,4,3,543,Loyal Customers
17884,25,4,717.4499999999998,5,4,3,543,Loyal Customers
17885,34,1,190.19000000000003,5,2,1,521,Promising
17886,53,3,897.5099999999996,4,4,3,443,Loyal Customers
17887,151,1,111.35000000000002,2,2,1,221,Lost
17888,43,8,716.6899999999999,4,5,3,453,Loyal Customers
17889,234,2,203.86999999999995,1,3,1,131,Cant Lose Them
17890,344,2,602.0899999999999,1,3,3,133,Cant Lose Them
17891,184,1,188.74000000000004,2,2,1,221,Lost
17892,78,3,244.09999999999997,3,4,1,341,Lost
17893,247,1,107.21000000000002,1,2,1,121,Lost
17894,93,8,1119.8100000000004,3,5,4,354,Potential Loyalists
17895,66,1,98.00000000000001,3,2,1,321,Needs Attention
17896,45,1,256.32,4,2,2,422,Promising
17897,194,3,565.9499999999998,2,4,3,243,At Risk
17898,107,2,148.16,2,3,1,231,Cant Lose Them
17899,181,1,155.8,2,2,1,221,Lost
17900,212,2,112.19999999999999,1,3,1,131,Cant Lose Them
17901,51,1,110.38000000000001,4,2,1,421,Promising
17904,43,1,191.66999999999996,4,2,1,421,Promising
17905,93,4,800.24,3,4,3,343,Potential Loyalists
17906,269,1,72.89999999999999,1,2,1,121,Lost
17908,395,1,243.27999999999983,1,2,1,121,Lost
17911,31,1,366.23,5,2,2,522,Promising
17912,332,5,311.01,1,4,2,142,At Risk
17913,80,2,411.6,3,3,2,332,Lost
17914,25,1,336.4299999999998,5,2,2,522,Promising
17917,67,3,341.28000000000003,3,4,2,342,Lost
17919,110,1,1304.04,2,2,4,224,Hibernating
17920,26,17,4201.999999999998,5,5,5,555,Champions
17921,86,4,819.7700000000001,3,4,3,343,Potential Loyalists
17923,304,1,207.50000000000003,1,2,1,121,Lost
17924,33,7,2962.500000000001,5,5,5,555,Champions
17925,394,1,244.08,1,2,1,121,Lost
17926,155,2,334.89,2,3,2,232,Cant Lose Them
17928,67,2,212.54000000000002,3,3,1,331,Lost
17929,33,4,843.0,5,4,3,543,Loyal Customers
17930,57,5,1306.68,3,4,4,344,Potential Loyalists
17931,156,2,403.41,2,3,2,232,Cant Lose Them
17932,51,3,1331.57,4,4,4,444,Champions
17934,73,2,704.25,3,3,3,333,Potential Loyalists
17935,160,2,145.79,2,3,1,231,Cant Lose Them
17936,27,1,389.8399999999998,5,2,2,522,Promising
17937,30,7,4301.22,5,5,5,555,Champions
17939,181,1,99.14000000000001,2,2,1,221,Lost
17940,71,10,4106.44,3,5,5,355,Potential Loyalists
17941,152,1,304.56,2,2,2,222,Lost
17942,29,1,77.50000000000001,5,2,1,521,Promising
17946,255,2,149.58,1,3,1,131,Cant Lose Them
17947,59,1,171.64,3,2,1,321,Needs Attention
17948,169,1,358.56000000000006,2,2,2,222,Lost
17949,23,45,58510.48,5,5,5,555,Champions
17950,94,3,482.19999999999993,2,4,2,242,At Risk
17951,61,3,1008.5400000000003,3,4,4,344,Potential Loyalists
17954,27,12,2273.800000000002,5,5,5,555,Champions
17955,220,4,557.3,1,4,3,143,At Risk
17956,271,1,12.75,1,2,1,121,Lost
17957,88,1,111.68,3,2,1,321,Needs Attention
17958,138,1,508.46,2,2,3,223,Hibernating
17960,193,1,73.78000000000003,2,2,1,221,Lost
17961,43,39,1293.4900000000014,4,5,4,454,Champions
17962,164,1,102.82999999999997,2,2,1,221,Lost
17964,53,2,471.6999999999999,4,3,2,432,Loyal Customers
17965,59,14,2593.2299999999987,3,5,5,355,Potential Loyalists
17966,59,5,1098.4300000000003,3,4,4,344,Potential Loyalists
17967,393,1,123.07000000000002,1,2,1,121,Lost
17968,395,1,277.35,1,2,2,122,Lost
17969,188,2,228.2,2,3,1,231,Cant Lose Them
17970,233,1,582.5899999999999,1,2,3,123,Hibernating
17972,263,1,136.04000000000002,1,2,1,121,Lost
17973,73,1,337.03999999999996,3,2,2,322,Needs Attention
17974,46,3,735.7499999999997,4,4,3,443,Loyal Customers
17975,37,13,4481.309999999997,4,5,5,455,Champions
17976,394,1,353.19000000000005,1,2,2,122,Lost
17977,51,1,288.14,4,2,2,422,Promising
17978,387,1,300.9200000000001,1,2,2,122,Lost
17979,57,4,751.11,3,4,3,343,Potential Loyalists
17980,187,3,811.4499999999998,2,4,3,243,At Risk
17984,167,1,152.67999999999998,2,2,1,221,Lost
17985,44,1,634.95,4,2,3,423,Promising
17986,78,1,20.8,3,2,1,321,Needs Attention
17987,207,1,198.57000000000002,1,2,1,121,Lost
17988,33,7,201.11999999999998,5,5,1,551,Loyal Customers
17990,258,3,630.84,1,4,3,143,At Risk
17991,247,2,93.35000000000001,1,3,1,131,Cant Lose Them
17994,143,4,678.4899999999998,2,4,3,243,At Risk
17995,303,1,76.1,1,2,1,121,Lost
17997,96,8,1951.9499999999996,2,5,4,254,At Risk
17999,59,2,378.46000000000004,3,3,2,332,Lost
18001,34,2,417.23,5,3,2,532,Loyal Customers
18004,384,1,169.47,1,2,1,121,Lost
18005,25,2,247.6199999999999,5,3,1,531,Loyal Customers
18006,45,1,444.68,4,2,2,422,Promising
18008,92,9,2116.190000000001,3,5,5,355,Potential Loyalists
18009,257,1,257.34000000000003,1,2,2,122,Lost
18010,278,1,174.79999999999998,1,2,1,121,Lost
18011,395,1,102.79000000000002,1,2,1,121,Lost
18013,177,2,187.29,2,3,1,231,Cant Lose Them
18014,50,1,166.41999999999996,4,2,1,421,Promising
18015,26,1,119.74000000000005,5,2,1,521,Promising
18016,54,5,1483.5600000000006,4,4,4,444,Champions
18017,103,3,523.0,2,4,3,243,At Risk
18018,130,2,122.14000000000001,2,3,1,231,Cant Lose Them
18019,73,1,38.449999999999996,3,2,1,321,Needs Attention
18022,57,1,663.0700000000003,3,2,3,323,Needs Attention
18024,174,2,389.7799999999999,2,3,2,232,Cant Lose Them
18027,120,1,115.30999999999999,2,2,1,221,Lost
18030,26,2,230.64999999999995,5,3,1,531,Loyal Customers
18032,356,1,73.5,1,2,1,121,Lost
18033,87,1,97.97000000000001,3,2,1,321,Needs Attention
18034,43,2,422.48999999999984,4,3,2,432,Loyal Customers
18035,57,3,725.3600000000002,3,4,3,343,Potential Loyalists
18036,54,3,405.62000000000006,4,4,2,442,Loyal Customers
18037,176,6,70.02,2,5,1,251,At Risk
18040,41,2,357.20000000000005,4,3,2,432,Loyal Customers
18041,33,21,4050.309999999999,5,5,5,555,Champions
18042,75,1,165.04999999999998,3,2,1,321,Needs Attention
18043,46,3,559.5099999999995,4,4,3,443,Loyal Customers
18044,26,10,2073.48,5,5,5,555,Champions
18045,67,1,189.39999999999998,3,2,1,321,Needs Attention
18048,225,2,172.29000000000002,1,3,1,131,Cant Lose Them
18050,381,1,74.4,1,2,1,121,Lost
18053,92,1,300.02000000000004,3,2,2,322,Needs Attention
18055,29,10,6720.289999999995,5,5,5,555,Champions
18056,310,1,363.64999999999986,1,2,2,122,Lost
18058,31,1,170.15999999999997,5,2,1,521,Promising
18059,45,3,288.22,4,4,2,442,Loyal Customers
18061,43,10,2114.37,4,5,5,455,Champions
18062,195,3,720.5200000000001,2,4,3,243,At Risk
18064,155,2,814.0,2,3,3,233,Cant Lose Them
18065,27,14,2392.829999999999,5,5,5,555,Champions
18066,97,1,318.0,2,2,2,222,Lost
18067,62,1,396.3299999999999,3,2,2,322,Needs Attention
18068,311,1,101.69999999999999,1,2,1,121,Lost
18069,48,5,2010.5000000000018,4,4,4,444,Champions
18071,279,2,453.0,1,3,2,132,Cant Lose Them
18072,207,1,200.64000000000001,1,2,1,121,Lost
18073,136,12,3877.520000000002,2,5,5,255,At Risk
18074,395,1,489.59999999999997,1,2,3,123,Hibernating
18075,45,10,2601.550000000001,4,5,5,455,Champions
18077,30,11,2633.010000000001,5,5,5,555,Champions
18078,239,2,320.53,1,3,2,132,Cant Lose Them
18079,67,4,3641.8899999999976,3,4,5,345,Potential Loyalists
18080,40,2,1231.5,4,3,4,434,Loyal Customers
18081,58,3,343.45000000000005,3,4,2,342,Lost
18082,47,1,703.3700000000001,4,2,3,423,Promising
18084,38,1,90.47999999999999,4,2,1,421,Promising
18085,352,2,689.9500000000002,1,3,3,133,Cant Lose Them
18086,296,1,101.33999999999999,1,2,1,121,Lost
18087,120,2,4055.7199999999993,2,3,5,235,Cant Lose Them
18088,83,1,167.67,3,2,1,321,Needs Attention
18092,24,11,9068.259999999998,5,5,5,555,Champions
18093,115,4,2106.5199999999995,2,4,5,245,At Risk
18094,103,7,3017.3000000000006,2,5,5,255,At Risk
18095,334,2,517.6499999999999,1,3,3,133,Cant Lose Them
18096,33,3,896.7200000000004,5,4,3,543,Loyal Customers
18097,29,6,2697.7999999999993,5,5,5,555,Champions
